timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/08/27 20:40:38.149, 2, 100 %, 18 %, 35342 MiB, 183.51 W
2026/08/27 20:40:43.149, 0, 100 %, 23 %, 35351 MiB, 103.61 W
2026/08/27 20:40:43.150, 1, 98 %, 20 %, 35338 MiB, 151.45 W
2026/08/27 20:40:43.150, 2, 100 %, 18 %, 35342 MiB, 92.29 W
2026/08/27 20:40:48.150, 0, 99 %, 19 %, 35351 MiB, 105.32 W
2026/08/27 20:40:48.150, 1, 100 %, 23 %, 35338 MiB, 177.80 W
2026/08/27 20:40:48.150, 2, 100 %, 27 %, 35342 MiB, 87.62 W
2026/08/27 20:40:53.151, 0, 100 %, 26 %, 35351 MiB, 80.61 W
2026/08/27 20:40:53.151, 1, 100 %, 21 %, 35338 MiB, 141.37 W
2026/08/27 20:40:53.151, 2, 100 %, 19 %, 35342 MiB, 148.66 W
2026/08/27 20:40:58.151, 0, 100 %, 0 %, 35351 MiB, 74.75 W
2026/08/27 20:40:58.151, 1, 99 %, 3 %, 35338 MiB, 71.93 W
2026/08/27 20:40:58.151, 2, 100 %, 2 %, 35342 MiB, 75.95 W
2026/08/27 20:41:03.152, 0, 100 %, 1 %, 35351 MiB, 77.73 W
2026/08/27 20:41:03.152, 1, 100 %, 1 %, 35338 MiB, 71.92 W
2026/08/27 20:41:03.152, 2, 100 %, 0 %, 35342 MiB, 75.83 W
2026/08/27 20:41:08.153, 0, 100 %, 0 %, 35351 MiB, 75.55 W
2026/08/27 20:41:08.153, 1, 100 %, 1 %, 35338 MiB, 73.51 W
2026/08/27 20:41:08.153, 2, 100 %, 0 %, 35342 MiB, 75.81 W
2026/08/27 20:41:13.154, 0, 0 %, 0 %, 35351 MiB, 38.50 W
2026/08/27 20:41:13.154, 1, 0 %, 0 %, 35338 MiB, 38.09 W
2026/08/27 20:41:13.154, 2, 0 %, 0 %, 35342 MiB, 39.24 W
2026/08/27 20:41:18.155, 0, 0 %, 0 %, 35351 MiB, 38.40 W
2026/08/27 20:41:18.156, 1, 0 %, 0 %, 35338 MiB, 37.88 W
2026/08/27 20:41:18.156, 2, 6 %, 0 %, 35342 MiB, 41.40 W
2026/08/27 20:41:23.156, 0, 4 %, 0 %, 35351 MiB, 38.40 W
2026/08/27 20:41:23.156, 1, 4 %, 0 %, 35338 MiB, 37.98 W
2026/08/27 20:41:23.157, 2, 11 %, 0 %, 35342 MiB, 38.94 W
2026/08/27 20:41:28.157, 0, 4 %, 0 %, 35351 MiB, 38.60 W
2026/08/27 20:41:28.158, 1, 16 %, 0 %, 35338 MiB, 37.69 W
2026/08/27 20:41:28.158, 2, 11 %, 0 %, 35342 MiB, 38.63 W
2026/08/27 20:41:33.158, 0, 4 %, 0 %, 35351 MiB, 38.27 W
2026/08/27 20:41:33.158, 1, 4 %, 0 %, 35338 MiB, 37.66 W
2026/08/27 20:41:33.158, 2, 0 %, 0 %, 35342 MiB, 39.41 W
2026/08/27 20:41:38.159, 0, 6 %, 0 %, 35351 MiB, 38.48 W
2026/08/27 20:41:38.159, 1, 0 %, 0 %, 35338 MiB, 37.37 W
2026/08/27 20:41:38.159, 2, 48 %, 6 %, 35342 MiB, 116.04 W
2026/08/27 20:41:43.160, 0, 0 %, 0 %, 35351 MiB, 38.10 W
2026/08/27 20:41:43.160, 1, 16 %, 0 %, 35338 MiB, 37.28 W
2026/08/27 20:41:43.160, 2, 0 %, 0 %, 35342 MiB, 38.45 W
2026/08/27 20:41:48.160, 0, 0 %, 0 %, 35351 MiB, 37.89 W
2026/08/27 20:41:48.160, 1, 12 %, 0 %, 35338 MiB, 44.18 W
2026/08/27 20:41:48.160, 2, 1 %, 0 %, 35342 MiB, 38.23 W
2026/08/27 20:41:53.162, 0, 0 %, 0 %, 35351 MiB, 37.88 W
2026/08/27 20:41:53.162, 1, 11 %, 0 %, 35338 MiB, 37.28 W
2026/08/27 20:41:53.163, 2, 4 %, 0 %, 35342 MiB, 38.45 W
2026/08/27 20:41:58.163, 0, 0 %, 0 %, 35351 MiB, 37.80 W
2026/08/27 20:41:58.163, 1, 17 %, 0 %, 35338 MiB, 37.18 W
2026/08/27 20:41:58.163, 2, 0 %, 0 %, 35342 MiB, 38.33 W
2026/08/27 20:42:03.164, 0, 16 %, 0 %, 35351 MiB, 37.70 W
2026/08/27 20:42:03.164, 1, 0 %, 0 %, 35338 MiB, 37.27 W
2026/08/27 20:42:03.164, 2, 0 %, 0 %, 35342 MiB, 38.24 W
2026/08/27 20:42:08.164, 0, 0 %, 0 %, 35351 MiB, 38.40 W
2026/08/27 20:42:08.164, 1, 0 %, 0 %, 35338 MiB, 37.18 W
2026/08/27 20:42:08.164, 2, 2 %, 0 %, 35342 MiB, 38.45 W
2026/08/27 20:42:13.165, 0, 5 %, 0 %, 35351 MiB, 37.78 W
2026/08/27 20:42:13.165, 1, 0 %, 0 %, 35338 MiB, 36.98 W
2026/08/27 20:42:13.165, 2, 52 %, 5 %, 35342 MiB, 41.31 W
2026/08/27 20:42:18.166, 0, 4 %, 0 %, 35351 MiB, 37.70 W
2026/08/27 20:42:18.166, 1, 14 %, 0 %, 35338 MiB, 37.09 W
2026/08/27 20:42:18.166, 2, 8 %, 0 %, 35342 MiB, 39.94 W
2026/08/27 20:42:23.167, 0, 8 %, 0 %, 35351 MiB, 39.87 W
2026/08/27 20:42:23.168, 1, 9 %, 0 %, 35338 MiB, 37.08 W
2026/08/27 20:42:23.168, 2, 0 %, 0 %, 35342 MiB, 39.92 W
2026/08/27 20:42:28.168, 0, 4 %, 0 %, 35351 MiB, 37.42 W
2026/08/27 20:42:28.168, 1, 0 %, 0 %, 35338 MiB, 38.19 W
2026/08/27 20:42:28.168, 2, 5 %, 0 %, 35342 MiB, 38.14 W
2026/08/27 20:42:33.168, 0, 2 %, 0 %, 35351 MiB, 58.12 W
2026/08/27 20:42:33.169, 1, 8 %, 0 %, 35338 MiB, 37.08 W
2026/08/27 20:42:33.169, 2, 0 %, 0 %, 35342 MiB, 38.42 W
2026/08/27 20:42:38.170, 0, 0 %, 0 %, 35351 MiB, 39.58 W
2026/08/27 20:42:38.170, 1, 0 %, 0 %, 35338 MiB, 37.48 W
2026/08/27 20:42:38.170, 2, 4 %, 0 %, 35342 MiB, 37.83 W
2026/08/27 20:42:43.170, 0, 0 %, 0 %, 35351 MiB, 37.51 W
2026/08/27 20:42:43.170, 1, 0 %, 0 %, 35338 MiB, 37.08 W
2026/08/27 20:42:43.170, 2, 0 %, 0 %, 35342 MiB, 38.03 W
2026/08/27 20:42:48.171, 0, 5 %, 0 %, 35351 MiB, 37.70 W
2026/08/27 20:42:48.171, 1, 6 %, 0 %, 35338 MiB, 36.88 W
2026/08/27 20:42:48.171, 2, 5 %, 0 %, 35342 MiB, 38.04 W
2026/08/27 20:42:53.172, 0, 0 %, 0 %, 35351 MiB, 37.42 W
2026/08/27 20:42:53.172, 1, 0 %, 0 %, 35338 MiB, 36.70 W
2026/08/27 20:42:53.172, 2, 15 %, 0 %, 35342 MiB, 37.85 W
2026/08/27 20:42:58.173, 0, 0 %, 0 %, 35351 MiB, 37.41 W
2026/08/27 20:42:58.173, 1, 0 %, 0 %, 35338 MiB, 36.88 W
2026/08/27 20:42:58.173, 2, 0 %, 0 %, 35342 MiB, 39.22 W
2026/08/27 20:43:03.174, 0, 0 %, 0 %, 35351 MiB, 37.42 W
2026/08/27 20:43:03.174, 1, 0 %, 0 %, 35338 MiB, 36.99 W
2026/08/27 20:43:03.174, 2, 0 %, 0 %, 35342 MiB, 38.14 W
2026/08/27 20:43:08.174, 0, 32 %, 8 %, 35351 MiB, 52.80 W
2026/08/27 20:43:08.174, 1, 0 %, 0 %, 35338 MiB, 45.07 W
2026/08/27 20:43:08.174, 2, 4 %, 0 %, 35342 MiB, 43.08 W
2026/08/27 20:43:13.175, 0, 36 %, 7 %, 35351 MiB, 37.99 W
2026/08/27 20:43:13.175, 1, 4 %, 0 %, 35338 MiB, 36.70 W
2026/08/27 20:43:13.175, 2, 12 %, 0 %, 35342 MiB, 37.95 W
2026/08/27 20:43:18.175, 0, 0 %, 0 %, 35351 MiB, 37.79 W
2026/08/27 20:43:18.176, 1, 0 %, 0 %, 35338 MiB, 36.79 W
2026/08/27 20:43:18.176, 2, 0 %, 0 %, 35342 MiB, 59.31 W
2026/08/27 20:43:23.176, 0, 10 %, 0 %, 35351 MiB, 38.70 W
2026/08/27 20:43:23.177, 1, 10 %, 0 %, 35338 MiB, 36.79 W
2026/08/27 20:43:23.177, 2, 0 %, 0 %, 35342 MiB, 37.75 W
2026/08/27 20:43:28.177, 0, 0 %, 0 %, 35351 MiB, 42.25 W
2026/08/27 20:43:28.177, 1, 7 %, 0 %, 35338 MiB, 38.47 W
2026/08/27 20:43:28.177, 2, 0 %, 0 %, 35342 MiB, 37.83 W
2026/08/27 20:43:33.178, 0, 0 %, 0 %, 35351 MiB, 37.31 W
2026/08/27 20:43:33.178, 1, 0 %, 0 %, 35338 MiB, 36.98 W
2026/08/27 20:43:33.178, 2, 0 %, 0 %, 35342 MiB, 45.86 W
2026/08/27 20:43:38.178, 0, 7 %, 0 %, 35351 MiB, 38.40 W
2026/08/27 20:43:38.178, 1, 10 %, 0 %, 35338 MiB, 42.80 W
2026/08/27 20:43:38.179, 2, 31 %, 0 %, 35342 MiB, 44.59 W
2026/08/27 20:43:43.179, 0, 0 %, 0 %, 35351 MiB, 37.22 W
2026/08/27 20:43:43.179, 1, 0 %, 0 %, 35338 MiB, 36.89 W
2026/08/27 20:43:43.179, 2, 0 %, 0 %, 35342 MiB, 58.61 W
2026/08/27 20:43:48.180, 0, 0 %, 0 %, 35351 MiB, 37.42 W
2026/08/27 20:43:48.180, 1, 0 %, 0 %, 35338 MiB, 40.15 W
2026/08/27 20:43:48.180, 2, 14 %, 0 %, 35342 MiB, 37.85 W
2026/08/27 20:43:53.180, 0, 0 %, 0 %, 35351 MiB, 37.24 W
2026/08/27 20:43:53.181, 1, 0 %, 0 %, 35338 MiB, 36.71 W
2026/08/27 20:43:53.181, 2, 0 %, 0 %, 35342 MiB, 37.68 W
2026/08/27 20:43:58.182, 0, 100 %, 30 %, 35351 MiB, 171.60 W
2026/08/27 20:43:58.182, 1, 100 %, 18 %, 35338 MiB, 133.55 W
2026/08/27 20:43:58.183, 2, 100 %, 26 %, 35342 MiB, 159.60 W
2026/08/27 20:44:03.183, 0, 100 %, 25 %, 35351 MiB, 149.71 W
2026/08/27 20:44:03.183, 1, 100 %, 20 %, 35338 MiB, 86.55 W
2026/08/27 20:44:03.183, 2, 100 %, 24 %, 35342 MiB, 197.79 W
2026/08/27 20:44:08.183, 0, 100 %, 17 %, 35351 MiB, 123.80 W
2026/08/27 20:44:08.184, 1, 100 %, 22 %, 35338 MiB, 85.85 W
2026/08/27 20:44:08.184, 2, 100 %, 24 %, 35342 MiB, 188.15 W
2026/08/27 20:44:13.184, 0, 100 %, 21 %, 35351 MiB, 87.18 W
2026/08/27 20:44:13.185, 1, 100 %, 22 %, 35338 MiB, 82.84 W
2026/08/27 20:44:13.185, 2, 100 %, 24 %, 35342 MiB, 84.87 W
2026/08/27 20:44:18.186, 0, 100 %, 3 %, 35351 MiB, 100.96 W
2026/08/27 20:44:18.186, 1, 100 %, 1 %, 35338 MiB, 72.02 W
2026/08/27 20:44:18.187, 2, 100 %, 0 %, 35342 MiB, 76.01 W
2026/08/27 20:44:23.187, 0, 100 %, 4 %, 35351 MiB, 75.45 W
2026/08/27 20:44:23.188, 1, 100 %, 2 %, 35338 MiB, 75.38 W
2026/08/27 20:44:23.188, 2, 100 %, 2 %, 35342 MiB, 127.03 W
2026/08/27 20:44:28.189, 0, 9 %, 0 %, 35351 MiB, 61.24 W
2026/08/27 20:44:28.189, 1, 5 %, 0 %, 35338 MiB, 59.14 W
2026/08/27 20:44:28.189, 2, 2 %, 0 %, 35342 MiB, 76.12 W
2026/08/27 20:44:33.190, 0, 4 %, 0 %, 35351 MiB, 38.51 W
2026/08/27 20:44:33.190, 1, 0 %, 0 %, 35338 MiB, 37.88 W
2026/08/27 20:44:33.190, 2, 0 %, 0 %, 35342 MiB, 39.32 W
2026/08/27 20:44:38.191, 0, 0 %, 0 %, 35351 MiB, 38.40 W
2026/08/27 20:44:38.191, 1, 0 %, 0 %, 35338 MiB, 37.88 W
2026/08/27 20:44:38.191, 2, 8 %, 0 %, 35342 MiB, 39.13 W
2026/08/27 20:44:43.191, 0, 0 %, 0 %, 35351 MiB, 38.51 W
2026/08/27 20:44:43.192, 1, 0 %, 0 %, 35338 MiB, 37.77 W
2026/08/27 20:44:43.192, 2, 10 %, 0 %, 35342 MiB, 44.96 W
2026/08/27 20:44:48.193, 0, 0 %, 0 %, 35351 MiB, 38.20 W
2026/08/27 20:44:48.193, 1, 0 %, 0 %, 35338 MiB, 37.99 W
2026/08/27 20:44:48.193, 2, 19 %, 0 %, 35342 MiB, 38.84 W
2026/08/27 20:44:53.194, 0, 7 %, 0 %, 35351 MiB, 41.84 W
2026/08/27 20:44:53.194, 1, 4 %, 0 %, 35338 MiB, 38.65 W
2026/08/27 20:44:53.194, 2, 5 %, 0 %, 35342 MiB, 38.91 W
2026/08/27 20:44:58.194, 0, 0 %, 0 %, 35351 MiB, 37.98 W
2026/08/27 20:44:58.194, 1, 0 %, 0 %, 35338 MiB, 42.10 W
2026/08/27 20:44:58.194, 2, 3 %, 0 %, 35342 MiB, 47.45 W
2026/08/27 20:45:03.195, 0, 30 %, 5 %, 35351 MiB, 38.80 W
2026/08/27 20:45:03.195, 1, 10 %, 0 %, 35338 MiB, 42.21 W
2026/08/27 20:45:03.195, 2, 6 %, 0 %, 35342 MiB, 38.45 W
2026/08/27 20:45:08.195, 0, 15 %, 0 %, 35351 MiB, 38.19 W
2026/08/27 20:45:08.196, 1, 0 %, 0 %, 35338 MiB, 37.37 W
2026/08/27 20:45:08.197, 2, 13 %, 0 %, 35342 MiB, 54.27 W
2026/08/27 20:45:13.199, 0, 13 %, 0 %, 35351 MiB, 45.12 W
2026/08/27 20:45:13.199, 1, 4 %, 0 %, 35338 MiB, 43.48 W
2026/08/27 20:45:13.200, 2, 24 %, 0 %, 35342 MiB, 40.72 W
2026/08/27 20:45:18.200, 0, 0 %, 0 %, 35351 MiB, 37.99 W
2026/08/27 20:45:18.200, 1, 0 %, 0 %, 35338 MiB, 39.54 W
2026/08/27 20:45:18.200, 2, 13 %, 0 %, 35342 MiB, 44.88 W
2026/08/27 20:45:23.201, 0, 8 %, 0 %, 35351 MiB, 41.84 W
2026/08/27 20:45:23.201, 1, 0 %, 0 %, 35338 MiB, 38.18 W
2026/08/27 20:45:23.201, 2, 0 %, 0 %, 35342 MiB, 38.54 W
2026/08/27 20:45:28.201, 0, 0 %, 0 %, 35351 MiB, 37.61 W
2026/08/27 20:45:28.202, 1, 5 %, 0 %, 35338 MiB, 37.18 W
2026/08/27 20:45:28.202, 2, 0 %, 0 %, 35342 MiB, 38.34 W
2026/08/27 20:45:33.202, 0, 0 %, 0 %, 35351 MiB, 37.51 W
2026/08/27 20:45:33.202, 1, 4 %, 0 %, 35338 MiB, 37.19 W
2026/08/27 20:45:33.202, 2, 4 %, 0 %, 35342 MiB, 38.33 W
2026/08/27 20:45:38.203, 0, 0 %, 0 %, 35351 MiB, 37.61 W
2026/08/27 20:45:38.203, 1, 0 %, 0 %, 35338 MiB, 40.44 W
2026/08/27 20:45:38.203, 2, 24 %, 0 %, 35342 MiB, 38.25 W
2026/08/27 20:45:43.204, 0, 0 %, 0 %, 35351 MiB, 37.60 W
2026/08/27 20:45:43.204, 1, 4 %, 0 %, 35338 MiB, 37.27 W
2026/08/27 20:45:43.204, 2, 5 %, 0 %, 35342 MiB, 40.11 W
2026/08/27 20:45:48.204, 0, 17 %, 0 %, 35351 MiB, 37.51 W
2026/08/27 20:45:48.204, 1, 10 %, 0 %, 35338 MiB, 38.47 W
2026/08/27 20:45:48.204, 2, 5 %, 0 %, 35342 MiB, 38.23 W
2026/08/27 20:45:53.204, 0, 14 %, 2 %, 35351 MiB, 38.17 W
2026/08/27 20:45:53.205, 1, 5 %, 0 %, 35338 MiB, 39.85 W
2026/08/27 20:45:53.205, 2, 14 %, 0 %, 35342 MiB, 38.23 W
2026/08/27 20:45:58.205, 0, 0 %, 0 %, 35351 MiB, 37.50 W
2026/08/27 20:45:58.206, 1, 0 %, 0 %, 35338 MiB, 40.46 W
2026/08/27 20:45:58.206, 2, 5 %, 0 %, 35342 MiB, 39.55 W
2026/08/27 20:46:03.206, 0, 0 %, 0 %, 35351 MiB, 37.41 W
2026/08/27 20:46:03.206, 1, 4 %, 0 %, 35338 MiB, 37.08 W
2026/08/27 20:46:03.206, 2, 27 %, 3 %, 35342 MiB, 39.42 W
2026/08/27 20:46:08.207, 0, 0 %, 0 %, 35351 MiB, 37.50 W
2026/08/27 20:46:08.207, 1, 10 %, 0 %, 35338 MiB, 36.88 W
2026/08/27 20:46:08.207, 2, 0 %, 0 %, 35342 MiB, 37.92 W
2026/08/27 20:46:13.207, 0, 4 %, 0 %, 35351 MiB, 37.66 W
2026/08/27 20:46:13.207, 1, 8 %, 0 %, 35338 MiB, 40.73 W
2026/08/27 20:46:13.207, 2, 3 %, 0 %, 35342 MiB, 37.80 W
2026/08/27 20:46:18.208, 0, 5 %, 0 %, 35351 MiB, 37.40 W
2026/08/27 20:46:18.208, 1, 4 %, 0 %, 35338 MiB, 41.03 W
2026/08/27 20:46:18.209, 2, 11 %, 0 %, 35342 MiB, 38.23 W
2026/08/27 20:46:23.209, 0, 4 %, 0 %, 35351 MiB, 37.42 W
2026/08/27 20:46:23.209, 1, 4 %, 0 %, 35338 MiB, 36.79 W
2026/08/27 20:46:23.209, 2, 0 %, 0 %, 35342 MiB, 37.85 W
2026/08/27 20:46:28.209, 0, 0 %, 0 %, 35351 MiB, 39.08 W
2026/08/27 20:46:28.209, 1, 0 %, 0 %, 35338 MiB, 36.78 W
2026/08/27 20:46:28.209, 2, 7 %, 0 %, 35342 MiB, 41.70 W
2026/08/27 20:46:33.210, 0, 6 %, 0 %, 35351 MiB, 37.32 W
2026/08/27 20:46:33.211, 1, 7 %, 0 %, 35338 MiB, 37.77 W
2026/08/27 20:46:33.211, 2, 4 %, 0 %, 35342 MiB, 38.04 W
2026/08/27 20:46:38.211, 0, 0 %, 0 %, 35351 MiB, 37.32 W
2026/08/27 20:46:38.211, 1, 2 %, 0 %, 35338 MiB, 38.28 W
2026/08/27 20:46:38.211, 2, 1 %, 0 %, 35342 MiB, 37.92 W
2026/08/27 20:46:43.212, 0, 0 %, 0 %, 35351 MiB, 37.32 W
2026/08/27 20:46:43.212, 1, 0 %, 0 %, 35338 MiB, 36.79 W
2026/08/27 20:46:43.213, 2, 4 %, 0 %, 35342 MiB, 37.85 W
2026/08/27 20:46:48.214, 0, 8 %, 0 %, 35351 MiB, 39.09 W
2026/08/27 20:46:48.214, 1, 0 %, 0 %, 35338 MiB, 43.41 W
2026/08/27 20:46:48.214, 2, 0 %, 0 %, 35342 MiB, 37.85 W
2026/08/27 20:46:53.214, 0, 12 %, 0 %, 35351 MiB, 37.22 W
2026/08/27 20:46:53.215, 1, 0 %, 0 %, 35338 MiB, 36.70 W
2026/08/27 20:46:53.215, 2, 0 %, 0 %, 35342 MiB, 38.04 W
2026/08/27 20:46:58.215, 0, 0 %, 0 %, 35351 MiB, 45.90 W
2026/08/27 20:46:58.215, 1, 10 %, 0 %, 35338 MiB, 36.89 W
2026/08/27 20:46:58.215, 2, 0 %, 0 %, 35342 MiB, 37.75 W
2026/08/27 20:47:03.216, 0, 0 %, 0 %, 35351 MiB, 37.24 W
2026/08/27 20:47:03.216, 1, 0 %, 0 %, 35338 MiB, 36.91 W
2026/08/27 20:47:03.216, 2, 0 %, 0 %, 35342 MiB, 37.85 W
2026/08/27 20:47:08.216, 0, 0 %, 0 %, 35351 MiB, 37.33 W
2026/08/27 20:47:08.216, 1, 0 %, 0 %, 35338 MiB, 36.81 W
2026/08/27 20:47:08.217, 2, 0 %, 0 %, 35342 MiB, 38.07 W
2026/08/27 20:47:13.217, 0, 100 %, 30 %, 35351 MiB, 79.90 W
2026/08/27 20:47:13.217, 1, 100 %, 24 %, 35338 MiB, 210.69 W
2026/08/27 20:47:13.217, 2, 100 %, 23 %, 35342 MiB, 146.96 W
2026/08/27 20:47:18.217, 0, 100 %, 27 %, 35351 MiB, 204.57 W
2026/08/27 20:47:18.218, 1, 100 %, 21 %, 35338 MiB, 134.24 W
2026/08/27 20:47:18.218, 2, 100 %, 25 %, 35342 MiB, 144.94 W
2026/08/27 20:47:23.218, 0, 100 %, 24 %, 35351 MiB, 116.77 W
2026/08/27 20:47:23.219, 1, 100 %, 26 %, 35338 MiB, 134.36 W
2026/08/27 20:47:23.219, 2, 100 %, 24 %, 35342 MiB, 108.30 W
2026/08/27 20:47:28.219, 0, 100 %, 22 %, 35351 MiB, 101.68 W
2026/08/27 20:47:28.219, 1, 100 %, 20 %, 35338 MiB, 79.80 W
2026/08/27 20:47:28.220, 2, 100 %, 20 %, 35342 MiB, 92.75 W
2026/08/27 20:47:33.220, 0, 100 %, 0 %, 35351 MiB, 75.09 W
2026/08/27 20:47:33.220, 1, 100 %, 1 %, 35338 MiB, 72.27 W
2026/08/27 20:47:33.220, 2, 100 %, 1 %, 35342 MiB, 76.15 W
2026/08/27 20:47:38.221, 0, 100 %, 0 %, 35351 MiB, 74.85 W
2026/08/27 20:47:38.221, 1, 100 %, 2 %, 35338 MiB, 72.62 W
2026/08/27 20:47:38.221, 2, 100 %, 2 %, 35342 MiB, 76.03 W
2026/08/27 20:47:43.221, 0, 100 %, 1 %, 35351 MiB, 74.86 W
2026/08/27 20:47:43.222, 1, 100 %, 0 %, 35338 MiB, 72.12 W
2026/08/27 20:47:43.222, 2, 100 %, 1 %, 35342 MiB, 76.13 W
2026/08/27 20:47:48.222, 0, 0 %, 0 %, 35351 MiB, 38.81 W
2026/08/27 20:47:48.222, 1, 0 %, 0 %, 35338 MiB, 38.18 W
2026/08/27 20:47:48.222, 2, 1 %, 0 %, 35342 MiB, 39.73 W
2026/08/27 20:47:53.223, 0, 4 %, 0 %, 35351 MiB, 38.59 W
2026/08/27 20:47:53.223, 1, 3 %, 0 %, 35338 MiB, 38.16 W
2026/08/27 20:47:53.223, 2, 0 %, 0 %, 35342 MiB, 39.34 W
2026/08/27 20:47:58.225, 0, 0 %, 0 %, 35351 MiB, 38.51 W
2026/08/27 20:47:58.225, 1, 0 %, 0 %, 35338 MiB, 38.28 W
2026/08/27 20:47:58.225, 2, 5 %, 0 %, 35342 MiB, 39.24 W
2026/08/27 20:48:03.227, 0, 0 %, 0 %, 35351 MiB, 38.48 W
2026/08/27 20:48:03.227, 1, 4 %, 0 %, 35338 MiB, 37.98 W
2026/08/27 20:48:03.227, 2, 0 %, 0 %, 35342 MiB, 57.69 W
2026/08/27 20:48:08.228, 0, 0 %, 0 %, 35351 MiB, 38.40 W
2026/08/27 20:48:08.228, 1, 4 %, 0 %, 35338 MiB, 37.70 W
2026/08/27 20:48:08.228, 2, 13 %, 0 %, 35342 MiB, 38.84 W
2026/08/27 20:48:13.229, 0, 0 %, 0 %, 35351 MiB, 38.20 W
2026/08/27 20:48:13.229, 1, 0 %, 0 %, 35338 MiB, 38.18 W
2026/08/27 20:48:13.230, 2, 0 %, 0 %, 35342 MiB, 39.54 W
2026/08/27 20:48:18.231, 0, 13 %, 0 %, 35351 MiB, 38.10 W
2026/08/27 20:48:18.231, 1, 0 %, 0 %, 35338 MiB, 37.59 W
2026/08/27 20:48:18.231, 2, 0 %, 0 %, 35342 MiB, 38.64 W
2026/08/27 20:48:23.231, 0, 0 %, 0 %, 35351 MiB, 38.40 W
2026/08/27 20:48:23.231, 1, 29 %, 1 %, 35338 MiB, 37.47 W
2026/08/27 20:48:23.231, 2, 12 %, 0 %, 35342 MiB, 44.77 W
2026/08/27 20:48:28.232, 0, 4 %, 0 %, 35351 MiB, 37.90 W
2026/08/27 20:48:28.232, 1, 0 %, 0 %, 35338 MiB, 37.28 W
2026/08/27 20:48:28.232, 2, 0 %, 0 %, 35342 MiB, 38.45 W
2026/08/27 20:48:33.232, 0, 0 %, 0 %, 35351 MiB, 37.90 W
2026/08/27 20:48:33.233, 1, 12 %, 0 %, 35338 MiB, 42.80 W
2026/08/27 20:48:33.233, 2, 9 %, 0 %, 35342 MiB, 38.35 W
2026/08/27 20:48:38.234, 0, 11 %, 0 %, 35351 MiB, 38.30 W
2026/08/27 20:48:38.234, 1, 0 %, 0 %, 35338 MiB, 37.18 W
2026/08/27 20:48:38.234, 2, 0 %, 0 %, 35342 MiB, 38.33 W
2026/08/27 20:48:43.236, 0, 0 %, 0 %, 35351 MiB, 37.71 W
2026/08/27 20:48:43.236, 1, 6 %, 0 %, 35338 MiB, 37.18 W
2026/08/27 20:48:43.237, 2, 12 %, 0 %, 35342 MiB, 38.35 W
2026/08/27 20:48:48.237, 0, 5 %, 0 %, 35351 MiB, 37.60 W
2026/08/27 20:48:48.237, 1, 5 %, 0 %, 35338 MiB, 37.27 W
2026/08/27 20:48:48.237, 2, 4 %, 0 %, 35342 MiB, 38.24 W
2026/08/27 20:48:53.237, 0, 4 %, 0 %, 35351 MiB, 37.70 W
2026/08/27 20:48:53.237, 1, 5 %, 0 %, 35338 MiB, 38.26 W
2026/08/27 20:48:53.237, 2, 0 %, 0 %, 35342 MiB, 43.88 W
2026/08/27 20:48:58.238, 0, 0 %, 0 %, 35351 MiB, 38.08 W
2026/08/27 20:48:58.238, 1, 0 %, 0 %, 35338 MiB, 40.54 W
2026/08/27 20:48:58.238, 2, 9 %, 0 %, 35342 MiB, 38.43 W
2026/08/27 20:49:03.239, 0, 4 %, 0 %, 35351 MiB, 37.61 W
2026/08/27 20:49:03.240, 1, 14 %, 0 %, 35338 MiB, 37.08 W
2026/08/27 20:49:03.240, 2, 1 %, 0 %, 35342 MiB, 38.25 W
2026/08/27 20:49:08.240, 0, 0 %, 0 %, 35351 MiB, 37.39 W
2026/08/27 20:49:08.241, 1, 5 %, 0 %, 35338 MiB, 37.17 W
2026/08/27 20:49:08.241, 2, 5 %, 0 %, 35342 MiB, 38.25 W
2026/08/27 20:49:13.241, 0, 0 %, 0 %, 35351 MiB, 41.06 W
2026/08/27 20:49:13.241, 1, 0 %, 0 %, 35338 MiB, 37.08 W
2026/08/27 20:49:13.241, 2, 45 %, 5 %, 35342 MiB, 39.11 W
2026/08/27 20:49:18.242, 0, 9 %, 0 %, 35351 MiB, 37.90 W
2026/08/27 20:49:18.242, 1, 0 %, 0 %, 35338 MiB, 36.99 W
2026/08/27 20:49:18.243, 2, 6 %, 0 %, 35342 MiB, 38.04 W
2026/08/27 20:49:23.243, 0, 0 %, 0 %, 35351 MiB, 37.42 W
2026/08/27 20:49:23.243, 1, 5 %, 0 %, 35338 MiB, 36.99 W
2026/08/27 20:49:23.243, 2, 0 %, 0 %, 35342 MiB, 38.04 W
2026/08/27 20:49:28.243, 0, 3 %, 0 %, 35351 MiB, 37.50 W
2026/08/27 20:49:28.244, 1, 6 %, 0 %, 35338 MiB, 36.78 W
2026/08/27 20:49:28.244, 2, 13 %, 0 %, 35342 MiB, 38.04 W
2026/08/27 20:49:33.244, 0, 0 %, 0 %, 35351 MiB, 37.70 W
2026/08/27 20:49:33.244, 1, 6 %, 0 %, 35338 MiB, 37.17 W
2026/08/27 20:49:33.244, 2, 11 %, 0 %, 35342 MiB, 38.23 W
2026/08/27 20:49:38.245, 0, 0 %, 0 %, 35351 MiB, 37.51 W
2026/08/27 20:49:38.245, 1, 0 %, 0 %, 35338 MiB, 36.89 W
